event_id,flight_id,event_time_utc,status,note
E00003430,F0014224,2025-10-20T20:38:34.031037,Scheduled,Tech issue
E00003431,F0014224,2025-10-23T04:38:34.031037,Delayed,ATC delay
E00003432,F0008363,2025-09-15T09:38:34.031037,On Time,
E00003433,F0001613,2025-12-18T11:38:34.031037,Scheduled,Security check
E00003434,F0004993,2025-09-28T19:38:34.031037,Diverted,Tech issue
E00003435,F0004993,2025-09-29T07:38:34.031037,On Time,
E00003436,F0004993,2025-09-27T03:38:34.031037,Diverted,Tech issue
E00003437,F0004672,2025-11-10T07:38:34.031037,Scheduled,Security check
E00003438,F0005385,2025-12-10T16:38:34.031037,Scheduled,Crew late
E00003439,F0005385,2025-12-11T03:38:34.031037,Scheduled,Tech issue
E00003440,F0005385,2025-12-11T13:38:34.031037,Diverted,Security check
E00003441,F0001844,2025-10-15T06:38:34.031037,Delayed,Weather at origin
E00003442,F0001844,2025-10-13T16:38:34.031037,Diverted,ATC delay
E00003443,F0000358,2025-11-02T06:38:34.031037,Diverted,Security check
E00003444,F0000358,2025-11-03T02:38:34.031037,Cancelled,Security check
E00003445,F0000358,2025-11-03T00:38:34.031037,Scheduled,Weather at origin
E00003446,F0019852,2025-08-23T10:38:34.031037,Diverted,Security check
E00003447,F0019852,2025-08-23T09:38:34.031037,Diverted,Tech issue
E00003448,F0019852,2025-08-22T19:38:34.031037,On Time,
E00003449,F0012231,2025-12-17T19:38:34.032476,Cancelled,Weather at origin
E00003450,F0012231,2025-12-18T07:38:34.032476,Diverted,Tech issue
E00003451,F0012231,2025-12-15T17:38:34.032476,Diverted,ATC delay
E00003452,F0014661,2025-11-10T13:38:34.032476,Scheduled,ATC delay
E00003453,F0014661,2025-11-08T07:38:34.032476,Cancelled,Weather at origin
E00003454,F0014661,2025-11-08T00:38:34.032476,On Time,
E00003455,F0015256,2025-10-29T07:38:34.032476,Delayed,Weather at origin
E00003456,F0015256,2025-10-30T07:38:34.032476,On Time,
E00003457,F0015256,2025-10-27T15:38:34.032476,Scheduled,Security check
E00003458,F0013647,2025-10-19T15:38:34.032476,Diverted,Weather at origin
E00003459,F0013647,2025-10-21T01:38:34.032476,On Time,
E00003460,F0015312,2025-12-24T15:38:34.032476,Delayed,ATC delay
E00003461,F0013794,2025-11-14T01:38:34.032476,Delayed,Crew late
E00003462,F0003481,2025-10-20T01:38:34.032476,Scheduled,Security check
E00003463,F0003481,2025-10-21T13:38:34.032476,Cancelled,Weather at origin
E00003464,F0003481,2025-10-22T02:38:34.032476,Delayed,Weather at origin
E00003465,F0008394,2025-09-12T08:38:34.032476,Cancelled,ATC delay
E00003466,F0008394,2025-09-12T01:38:34.032476,Cancelled,Tech issue
E00003467,F0010310,2025-10-13T07:38:34.032476,Cancelled,Security check
E00003468,F0017306,2025-12-03T08:38:34.032476,Diverted,Security check
E00003469,F0017306,2025-12-03T08:38:34.032476,On Time,
E00003470,F0000491,2025-11-03T03:38:34.032476,Diverted,Security check
E00003471,F0000628,2025-09-08T06:38:34.032476,Diverted,Tech issue
E00003472,F0012567,2025-11-13T23:38:34.032476,Cancelled,Crew late
E00003473,F0000116,2025-12-15T15:38:34.032476,Cancelled,Tech issue
E00003474,F0000116,2025-12-14T19:38:34.032476,Delayed,ATC delay
E00003475,F0000116,2025-12-14T17:38:34.032476,Delayed,ATC delay
E00003476,F0002864,2025-12-15T04:38:34.032476,Cancelled,Security check
E00003477,F0002864,2025-12-16T14:38:34.032476,Scheduled,ATC delay
E00003478,F0002864,2025-12-14T20:38:34.032476,Diverted,Crew late
E00003479,F0014706,2025-08-15T06:38:34.032476,On Time,
E00003480,F0014706,2025-08-14T03:38:34.032476,Delayed,Crew late
E00003481,F0014706,2025-08-13T19:38:34.032476,Scheduled,Security check
E00003482,F0004078,2025-12-17T10:38:34.032476,Scheduled,Security check
E00003483,F0015353,2026-01-29T23:38:34.032476,Diverted,ATC delay
E00003484,F0015353,2026-01-30T03:38:34.032476,Scheduled,Weather at origin
E00003485,F0015353,2026-01-28T17:38:34.032476,On Time,
E00003486,F0003165,2025-10-26T04:38:34.032476,Diverted,Tech issue
E00003487,F0003165,2025-10-27T06:38:34.032476,Diverted,Tech issue
E00003488,F0003165,2025-10-28T14:38:34.032476,Delayed,Crew late
E00003489,F0010916,2025-12-25T08:38:34.032476,On Time,
E00003490,F0010916,2025-12-24T13:38:34.032476,Delayed,Crew late
E00003491,F0010916,2025-12-22T17:38:34.032476,Diverted,Tech issue
E00003492,F0017076,2025-08-19T23:38:34.032476,On Time,
E00003493,F0017076,2025-08-21T11:38:34.032476,Cancelled,ATC delay
E00003494,F0017076,2025-08-19T18:38:34.032476,Cancelled,Weather at origin
E00003495,F0011425,2025-10-23T16:38:34.032476,Scheduled,Security check
E00003496,F0011425,2025-10-25T11:38:34.032476,Diverted,Security check
E00003497,F0005377,2026-01-13T12:38:34.032476,On Time,
E00003498,F0005377,2026-01-12T20:38:34.032476,Diverted,Tech issue
E00003499,F0005479,2025-10-13T11:38:34.032476,Diverted,Security check
E00003500,F0002777,2025-09-24T10:38:34.032476,Cancelled,Weather at origin
E00003501,F0018377,2025-09-30T21:38:34.032476,Delayed,ATC delay
E00003502,F0018377,2025-10-03T08:38:34.032476,On Time,
E00003503,F0018377,2025-10-03T13:38:34.032476,Diverted,Weather at origin
E00003504,F0015886,2026-01-16T20:38:34.032476,Diverted,Security check
E00003505,F0001297,2025-09-05T08:38:34.032476,Cancelled,Weather at origin
E00003506,F0001297,2025-09-04T04:38:34.032476,Cancelled,ATC delay
E00003507,F0001297,2025-09-04T03:38:34.032476,On Time,
E00003508,F0009616,2025-10-15T19:38:34.032476,Diverted,Weather at origin
E00003509,F0018916,2025-12-16T02:38:34.032476,Diverted,Security check
E00003510,F0018916,2025-12-16T03:38:34.032476,Diverted,Weather at origin
E00003511,F0019855,2026-02-05T16:38:34.032476,Cancelled,Crew late
E00003512,F0019855,2026-02-07T15:38:34.032476,Diverted,Crew late
E00003513,F0019855,2026-02-06T00:38:34.032476,Scheduled,ATC delay
E00003514,F0000639,2026-01-25T18:38:34.033603,On Time,
E00003515,F0018324,2025-10-19T10:38:34.033603,Diverted,Tech issue
E00003516,F0018324,2025-10-16T21:38:34.033603,Delayed,ATC delay
E00003517,F0018324,2025-10-17T19:38:34.033603,On Time,
E00003518,F0014652,2026-01-22T21:38:34.033603,Delayed,ATC delay
E00003519,F0014652,2026-01-24T22:38:34.033603,On Time,
E00003520,F0014652,2026-01-25T12:38:34.033603,Diverted,Security check
E00003521,F0008745,2025-10-18T19:38:34.033603,Scheduled,ATC delay
E00003522,F0012230,2025-10-22T16:38:34.033603,Diverted,ATC delay
E00003523,F0012230,2025-10-23T01:38:34.033603,Scheduled,ATC delay
E00003524,F0015329,2025-10-11T15:38:34.033603,Delayed,ATC delay
E00003525,F0015329,2025-10-12T22:38:34.033603,Scheduled,Weather at origin
E00003526,F0015329,2025-10-12T05:38:34.033603,Delayed,Weather at origin
E00003527,F0001937,2026-01-30T20:38:34.033603,Cancelled,Crew late
E00003528,F0015598,2025-12-16T23:38:34.033603,Cancelled,Weather at origin
E00003529,F0015598,2025-12-18T12:38:34.033603,Scheduled,ATC delay
E00003530,F0012318,2025-08-29T06:38:34.033603,Cancelled,ATC delay
E00003531,F0008355,2025-12-17T08:38:34.033603,On Time,
E00003532,F0008355,2025-12-17T07:38:34.033603,Scheduled,Tech issue
E00003533,F0008355,2025-12-17T08:38:34.033603,Delayed,Tech issue
E00003534,F0016741,2025-09-03T11:38:34.033603,On Time,
E00003535,F0016741,2025-09-03T00:38:34.033603,Diverted,Tech issue
E00003536,F0016741,2025-09-03T03:38:34.033603,Scheduled,Weather at origin
E00003537,F0010444,2026-02-08T00:38:34.033603,Delayed,Tech issue
E00003538,F0000399,2025-09-21T00:38:34.033603,Diverted,Crew late
E00003539,F0000399,2025-09-22T04:38:34.033603,Cancelled,ATC delay
E00003540,F0015025,2025-09-24T12:38:34.033603,Delayed,Security check
E00003541,F0011309,2025-12-07T12:38:34.033603,Diverted,Tech issue
E00003542,F0011309,2025-12-07T05:38:34.033603,Diverted,Security check
E00003543,F0011309,2025-12-07T08:38:34.033603,Diverted,ATC delay
E00003544,F0019671,2025-08-21T16:38:34.033603,On Time,
E00003545,F0019671,2025-08-23T02:38:34.033603,On Time,
E00003546,F0019671,2025-08-23T10:38:34.033603,On Time,
E00003547,F0013066,2025-08-14T16:38:34.033603,On Time,
E00003548,F0013066,2025-08-13T14:38:34.033603,Cancelled,Tech issue
E00003549,F0018609,2025-10-31T15:38:34.033603,Delayed,Security check
E00003550,F0018609,2025-10-29T20:38:34.033603,Cancelled,Tech issue
E00003551,F0018959,2025-08-14T10:38:34.033603,On Time,
E00003552,F0018959,2025-08-13T06:38:34.033603,Scheduled,Tech issue
E00003553,F0018959,2025-08-12T20:38:34.033603,Diverted,Security check
E00003554,F0001748,2026-02-03T23:38:34.033603,On Time,
E00003555,F0001748,2026-02-04T21:38:34.033603,Diverted,Weather at origin
E00003556,F0001748,2026-02-03T02:38:34.033603,Cancelled,Crew late
E00003557,F0009849,2025-09-17T00:38:34.033603,Cancelled,Weather at origin
E00003558,F0009849,2025-09-17T16:38:34.033603,Cancelled,ATC delay
E00003559,F0016763,2026-02-01T03:38:34.034328,On Time,
E00003560,F0016763,2026-02-01T05:38:34.034328,On Time,
E00003561,F0016763,2026-02-01T00:38:34.034328,Diverted,Crew late
E00003562,F0005815,2025-12-20T07:38:34.034328,Cancelled,Weather at origin
E00003563,F0005815,2025-12-20T00:38:34.034328,On Time,
E00003564,F0009640,2025-12-26T13:38:34.034328,Diverted,Security check
E00003565,F0009640,2025-12-24T16:38:34.034328,Delayed,Weather at origin
E00003566,F0009640,2025-12-26T10:38:34.034328,On Time,
E00003567,F0007165,2025-12-19T10:38:34.034328,Scheduled,Weather at origin
E00003568,F0007165,2025-12-18T02:38:34.034328,Scheduled,Security check
E00003569,F0007165,2025-12-19T17:38:34.034328,Diverted,Tech issue
E00003570,F0005728,2025-09-14T21:38:34.034328,Diverted,Weather at origin
E00003571,F0005728,2025-09-15T05:38:34.034328,On Time,
E00003572,F0017352,2025-12-08T01:38:34.034328,Diverted,ATC delay
E00003573,F0017352,2025-12-05T22:38:34.034328,Cancelled,Crew late
E00003574,F0018583,2025-11-27T13:38:34.034328,Diverted,Weather at origin
E00003575,F0018583,2025-11-26T06:38:34.034328,Diverted,ATC delay
E00003576,F0008392,2025-10-19T23:38:34.034328,On Time,
E00003577,F0008392,2025-10-17T22:38:34.034328,Diverted,ATC delay
E00003578,F0008392,2025-10-20T08:38:34.034328,On Time,
E00003579,F0011209,2026-01-02T22:38:34.034328,On Time,
E00003580,F0001578,2025-09-06T08:38:34.034328,Scheduled,Crew late
E00003581,F0001578,2025-09-05T02:38:34.034328,On Time,
E00003582,F0016181,2025-12-04T14:38:34.034328,Delayed,Tech issue
E00003583,F0006516,2026-01-08T11:38:34.034328,Cancelled,Crew late
E00003584,F0001660,2026-02-03T11:38:34.034328,On Time,
E00003585,F0001660,2026-02-03T07:38:34.034328,Scheduled,Crew late
E00003586,F0009114,2026-01-27T01:38:34.034328,On Time,
E00003587,F0009114,2026-01-26T03:38:34.034328,Diverted,Tech issue
E00003588,F0009114,2026-01-26T17:38:34.034328,Diverted,Security check
E00003589,F0005234,2025-12-04T16:38:34.034328,Scheduled,Security check
E00003590,F0005234,2025-12-06T13:38:34.034328,Scheduled,ATC delay
E00003591,F0005234,2025-12-05T13:38:34.034328,Scheduled,Tech issue
E00003592,F0017129,2026-01-23T09:38:34.034328,Diverted,Security check
E00003593,F0019469,2025-08-19T06:38:34.034328,Cancelled,ATC delay
E00003594,F0003084,2026-01-10T23:38:34.034328,Delayed,Crew late
E00003595,F0003084,2026-01-11T15:38:34.034328,Cancelled,Weather at origin
E00003596,F0003084,2026-01-11T23:38:34.034328,Delayed,Tech issue
E00003597,F0001828,2026-01-19T11:38:34.034328,Delayed,ATC delay
E00003598,F0010840,2025-11-18T21:38:34.035422,On Time,
E00003599,F0010840,2025-11-20T10:38:34.035422,Scheduled,Weather at origin
E00003600,F0010840,2025-11-21T05:38:34.035422,On Time,
E00003601,F0012351,2025-08-19T16:38:34.035422,Cancelled,Crew late
E00003602,F0012351,2025-08-20T16:38:34.035422,Cancelled,Weather at origin
E00003603,F0013254,2026-01-17T10:38:34.035422,On Time,
E00003604,F0013254,2026-01-16T14:38:34.035422,Scheduled,ATC delay
E00003605,F0004719,2025-09-28T01:38:34.035422,Cancelled,Security check
E00003606,F0014325,2025-11-07T02:38:34.035422,Delayed,Weather at origin
E00003607,F0009306,2026-01-11T06:38:34.035422,Diverted,Weather at origin
E00003608,F0017688,2026-01-02T07:38:34.035422,Scheduled,Weather at origin
E00003609,F0017688,2025-12-31T17:38:34.035422,Delayed,Weather at origin
E00003610,F0017688,2025-12-31T21:38:34.035422,Diverted,ATC delay
E00003611,F0004694,2025-11-09T02:38:34.035422,Delayed,Tech issue
E00003612,F0008427,2026-01-24T02:38:34.035422,On Time,
E00003613,F0008427,2026-01-22T10:38:34.035422,Scheduled,Crew late
E00003614,F0008427,2026-01-23T04:38:34.035422,Scheduled,Crew late
E00003615,F0013469,2025-10-04T04:38:34.035422,Delayed,Tech issue
E00003616,F0007246,2025-08-24T12:38:34.035422,Delayed,Weather at origin
E00003617,F0015626,2026-01-23T04:38:34.035422,On Time,
E00003618,F0015626,2026-01-22T12:38:34.035422,Cancelled,ATC delay
E00003619,F0015626,2026-01-22T06:38:34.035422,Delayed,Weather at origin
E00003620,F0001068,2025-12-01T00:38:34.035422,Diverted,Tech issue
E00003621,F0001068,2025-12-01T07:38:34.035422,Delayed,Weather at origin
E00003622,F0006005,2025-08-21T06:38:34.035422,Delayed,Crew late
E00003623,F0006005,2025-08-19T16:38:34.035422,Delayed,Crew late
E00003624,F0006005,2025-08-19T07:38:34.035422,Cancelled,Tech issue
E00003625,F0007449,2026-01-09T09:38:34.035422,Diverted,ATC delay
E00003626,F0009180,2025-10-25T00:38:34.035422,On Time,
E00003627,F0009180,2025-10-24T20:38:34.035422,Diverted,Crew late
E00003628,F0011358,2025-08-17T14:38:34.035422,On Time,
E00003629,F0011358,2025-08-14T23:38:34.035422,Diverted,Tech issue
E00003630,F0011358,2025-08-17T05:38:34.035422,Diverted,Weather at origin
E00003631,F0006713,2025-10-08T07:38:34.035422,Delayed,Crew late
E00003632,F0014213,2025-12-11T22:38:34.035422,Scheduled,Weather at origin
E00003633,F0014213,2025-12-12T11:38:34.035422,Scheduled,Crew late
E00003634,F0014213,2025-12-11T05:38:34.035422,Scheduled,Security check
E00003635,F0008443,2025-12-21T02:38:34.035422,Delayed,Tech issue
E00003636,F0008443,2025-12-21T10:38:34.035422,Delayed,Weather at origin
E00003637,F0008443,2025-12-23T10:38:34.035422,Scheduled,Security check
E00003638,F0000621,2025-08-15T23:38:34.035422,Diverted,Tech issue
E00003639,F0000621,2025-08-15T10:38:34.035422,Scheduled,Weather at origin
E00003640,F0000621,2025-08-16T23:38:34.035422,Cancelled,Tech issue
E00003641,F0005810,2025-10-15T07:38:34.035422,Delayed,ATC delay
E00003642,F0005810,2025-10-15T00:38:34.035422,Cancelled,Security check
E00003643,F0005810,2025-10-16T11:38:34.035422,Scheduled,ATC delay
E00003644,F0005158,2025-08-11T15:38:34.035422,Cancelled,Crew late
E00003645,F0005158,2025-08-11T10:38:34.035422,Scheduled,Tech issue
E00003646,F0011390,2025-11-02T03:38:34.035422,Scheduled,ATC delay
E00003647,F0011390,2025-10-31T03:38:34.035422,On Time,
E00003648,F0001860,2025-09-16T08:38:34.035422,Diverted,Weather at origin
E00003649,F0001860,2025-09-16T13:38:34.035422,Delayed,ATC delay
E00003650,F0015685,2025-08-19T03:38:34.035422,Scheduled,Weather at origin
E00003651,F0014615,2025-12-19T07:38:34.035422,Cancelled,Crew late
E00003652,F0014615,2025-12-17T21:38:34.035422,Cancelled,Tech issue
E00003653,F0014615,2025-12-19T16:38:34.035422,Scheduled,Weather at origin
E00003654,F0001228,2025-10-20T17:38:34.036144,On Time,
E00003655,F0001228,2025-10-20T03:38:34.036144,Diverted,Crew late
E00003656,F0002715,2025-10-24T17:38:34.036144,On Time,
E00003657,F0002715,2025-10-26T06:38:34.036144,Cancelled,Crew late
E00003658,F0002715,2025-10-27T00:38:34.036144,Delayed,Weather at origin
E00003659,F0013454,2025-09-16T23:38:34.036144,Diverted,Weather at origin
E00003660,F0019598,2025-10-18T05:38:34.036144,Delayed,Security check
E00003661,F0004216,2025-08-11T16:38:34.036144,Delayed,Crew late
E00003662,F0009368,2025-11-22T17:38:34.036144,Delayed,Crew late
E00003663,F0009368,2025-11-25T02:38:34.036144,Scheduled,Tech issue
E00003664,F0009990,2025-11-15T14:38:34.036144,Diverted,Security check
E00003665,F0002336,2025-09-30T17:38:34.036144,Cancelled,Tech issue
E00003666,F0002336,2025-10-02T12:38:34.036144,Delayed,ATC delay
E00003667,F0007870,2025-10-03T12:38:34.036144,Cancelled,Security check
E00003668,F0007870,2025-10-02T16:38:34.036144,Diverted,ATC delay
E00003669,F0008088,2025-10-25T15:38:34.036144,On Time,
E00003670,F0013881,2026-01-03T12:38:34.036144,On Time,
E00003671,F0014629,2026-01-04T14:38:34.036144,On Time,
E00003672,F0014179,2025-12-26T11:38:34.036144,On Time,
E00003673,F0014179,2025-12-26T10:38:34.036144,Scheduled,Crew late
E00003674,F0014179,2025-12-26T03:38:34.036144,Diverted,Crew late
E00003675,F0017565,2025-08-12T08:38:34.036144,Scheduled,Weather at origin
E00003676,F0008003,2025-09-21T23:38:34.036144,On Time,
E00003677,F0008003,2025-09-22T14:38:34.036144,Scheduled,Crew late
E00003678,F0013938,2025-10-01T01:38:34.036144,Diverted,Crew late
E00003679,F0013938,2025-10-02T03:38:34.036144,On Time,
E00003680,F0019957,2025-10-10T08:38:34.036144,Delayed,Weather at origin
E00003681,F0019957,2025-10-10T09:38:34.036144,On Time,
E00003682,F0001973,2025-08-14T13:38:34.036144,Delayed,Security check
E00003683,F0001973,2025-08-15T02:38:34.036144,Cancelled,Crew late
E00003684,F0001973,2025-08-15T06:38:34.036144,Scheduled,Crew late
E00003685,F0009437,2026-01-12T10:38:34.036144,Diverted,ATC delay
E00003686,F0009437,2026-01-13T05:38:34.036144,Cancelled,Weather at origin
E00003687,F0017782,2025-11-19T22:38:34.036144,Scheduled,Crew late
E00003688,F0016376,2025-10-16T16:38:34.036144,On Time,
E00003689,F0016376,2025-10-16T18:38:34.036144,Delayed,Tech issue
E00003690,F0016376,2025-10-15T18:38:34.036144,Cancelled,ATC delay
E00003691,F0015437,2025-11-07T02:38:34.036144,Diverted,ATC delay
E00003692,F0015437,2025-11-08T13:38:34.036144,Diverted,Tech issue
E00003693,F0015437,2025-11-06T09:38:34.036144,On Time,
E00003694,F0004929,2025-12-19T10:38:34.036144,Diverted,Security check
E00003695,F0002592,2025-08-18T04:38:34.036144,On Time,
E00003696,F0002592,2025-08-18T06:38:34.036144,Scheduled,ATC delay
E00003697,F0002592,2025-08-18T09:38:34.036144,Scheduled,Weather at origin
E00003698,F0003094,2025-10-13T09:38:34.036144,Delayed,Security check
E00003699,F0009067,2025-11-03T18:38:34.036144,Cancelled,Weather at origin
E00003700,F0009067,2025-11-03T08:38:34.036144,On Time,
E00003701,F0009067,2025-11-03T10:38:34.036144,Cancelled,Crew late
E00003702,F0008918,2026-01-09T10:38:34.036144,Scheduled,Security check
E00003703,F0019615,2025-12-12T04:38:34.036144,Scheduled,ATC delay
E00003704,F0019615,2025-12-12T15:38:34.036144,Delayed,Security check
E00003705,F0019615,2025-12-11T02:38:34.036144,On Time,
E00003706,F0005042,2025-12-23T23:38:34.036144,Scheduled,Tech issue
E00003707,F0018746,2025-11-06T20:38:34.036144,On Time,
E00003708,F0018746,2025-11-08T05:38:34.036144,Scheduled,Weather at origin
E00003709,F0018746,2025-11-06T09:38:34.036144,Scheduled,Security check
E00003710,F0013852,2026-01-21T11:38:34.036144,On Time,
E00003711,F0013852,2026-01-20T18:38:34.036144,Cancelled,ATC delay
E00003712,F0013852,2026-01-21T15:38:34.036144,Cancelled,Tech issue
E00003713,F0001316,2025-12-05T17:38:34.036144,Diverted,Tech issue
E00003714,F0001316,2025-12-05T08:38:34.036144,Cancelled,Security check
E00003715,F0001316,2025-12-06T01:38:34.036144,Cancelled,ATC delay
E00003716,F0013184,2025-08-24T18:38:34.036144,Cancelled,Crew late
E00003717,F0014214,2025-09-12T10:38:34.036144,Delayed,Tech issue
E00003718,F0016157,2025-11-04T09:38:34.036144,Delayed,Weather at origin
E00003719,F0016157,2025-11-01T23:38:34.036144,On Time,
E00003720,F0008544,2025-10-22T00:38:34.036144,Delayed,Tech issue
E00003721,F0008544,2025-10-21T20:38:34.036144,Diverted,Weather at origin
E00003722,F0010714,2025-09-29T02:38:34.036144,Cancelled,Weather at origin
E00003723,F0012194,2025-09-27T00:38:34.036144,Cancelled,Security check
E00003724,F0012194,2025-09-25T17:38:34.036144,Delayed,Security check
E00003725,F0012194,2025-09-27T18:38:34.036144,Diverted,Crew late
E00003726,F0002762,2025-12-23T06:38:34.036144,On Time,
E00003727,F0015273,2026-01-22T02:38:34.036144,Diverted,Tech issue
E00003728,F0015273,2026-01-20T09:38:34.036144,Cancelled,Security check
E00003729,F0005072,2025-11-12T11:38:34.036144,On Time,
