flight_id,airline,flight_number,origin_airport,destination_airport,departure_time_utc,arrival_time_utc,aircraft_type,distance_km,stops,layover_airports,flight_type,status,delay_minutes,delay_cause,scheduled_duration_min
F0017428,United,UN7070,AP185,AP257,2025-09-16T16:23:33.754345,2025-09-17T02:26:33.754345,A320,8366,1,AP079,One-stop,On Time,,,603
F0017429,IndiGo,IN8701,AP116,AP035,2025-12-22T19:53:33.754345,2025-12-23T12:19:33.754345,B777-300ER,11997,0,,Non-stop,On Time,,,986
F0017430,Emirates,EM8538,AP286,AP144,2025-10-28T19:38:33.754345,2025-10-29T02:22:33.754345,B737-800,4273,0,,Non-stop,On Time,,,404
F0017431,Singapore Airlines,SI4227,AP080,AP034,2025-09-14T07:53:33.754345,2025-09-15T01:08:33.754345,B737-800,12170,1,AP161,One-stop,On Time,,,1035
F0017432,United,UN7271,AP272,AP246,2025-12-12T12:38:33.754345,2025-12-12T15:42:33.754345,A350,1406,0,,Non-stop,On Time,,,184
F0017433,GoAir,GO7647,AP142,AP093,2026-02-06T10:38:33.754345,2026-02-06T23:17:33.754345,A321neo,10137,0,,Non-stop,On Time,,,759
F0017434,GoAir,GO4788,AP193,AP068,2025-12-19T00:23:33.754345,2025-12-19T04:24:33.754345,B737-800,1009,0,,Non-stop,On Time,,,241
F0017435,United,UN1463,AP260,AP235,2025-11-24T10:08:33.754345,2025-11-24T23:31:33.754345,B737-800,8164,1,AP054,One-stop,On Time,,,803
F0017436,GoAir,GO2009,AP113,AP200,2025-12-07T23:38:33.754345,2025-12-08T08:45:33.754345,ATR72,7226,1,AP135,One-stop,On Time,,,547
F0017437,Singapore Airlines,SI6497,AP234,AP272,2026-01-30T03:53:33.754345,2026-01-30T09:43:33.754345,B777-300ER,2557,0,,Non-stop,On Time,,,350
F0017438,Cathay,CA9548,AP256,AP123,2025-10-20T14:08:33.754345,2025-10-21T05:07:33.754345,ATR72,11872,0,,Non-stop,On Time,,,899
F0017439,SpiceJet,SP4927,AP094,AP105,2025-12-27T12:38:33.754345,2025-12-27T16:07:33.754345,A320,730,1,AP163,One-stop,On Time,,,209
F0017440,SpiceJet,SP7453,AP146,AP226,2025-11-25T22:53:33.754345,2025-11-26T06:08:33.754345,A350,5022,2,AP059;AP050,Two-stops,On Time,,,435
F0017441,Singapore Airlines,SI8642,AP072,AP282,2025-09-24T02:08:33.754345,2025-09-24T17:55:33.754345,B777-300ER,12045,0,,Non-stop,On Time,,,947
F0017442,GoAir,GO8865,AP040,AP140,2025-09-24T07:53:33.756357,2025-09-25T03:31:33.756357,A321neo,13916,1,AP044,One-stop,On Time,,,1178
F0017443,Singapore Airlines,SI9793,AP271,AP089,2025-10-08T03:53:33.756357,2025-10-08T09:41:33.756357,B787,3648,1,AP075,One-stop,On Time,,,348
F0017444,Vistara,VI7323,AP167,AP287,2025-09-19T05:38:33.756357,2025-09-19T22:14:33.756357,A320,12648,0,,Non-stop,On Time,,,996
F0017445,United,UN9254,AP181,AP038,2026-01-03T02:08:33.756357,2026-01-03T06:03:33.756357,B777-300ER,515,2,AP222;AP161,Two-stops,On Time,,,235
F0017446,Qatar Airways,QA3482,AP189,AP139,2025-12-01T14:53:33.756357,2025-12-01T18:10:33.756357,A321neo,1903,0,,Non-stop,On Time,,,197
F0017447,Singapore Airlines,SI2740,AP186,AP244,2026-01-29T15:53:33.756357,2026-01-30T06:19:33.756357,A321neo,11144,0,,Non-stop,On Time,,,866
F0017448,Qatar Airways,QA6487,AP027,AP117,2026-01-30T07:38:33.756357,2026-01-30T23:33:33.756357,B787,11345,0,,Non-stop,Delayed,30,Security,955
F0017449,Singapore Airlines,SI6633,AP037,AP107,2025-08-25T06:38:33.756357,2025-08-25T08:04:33.756357,A320,453,0,,Non-stop,On Time,,,86
F0017450,Qatar Airways,QA9667,AP250,AP006,2025-12-12T20:23:33.756357,2025-12-12T23:05:33.756357,A321neo,823,0,,Non-stop,On Time,,,162
F0017451,Emirates,EM971,AP111,AP096,2025-12-19T01:38:33.756357,2025-12-19T19:25:33.756357,A320,12046,1,AP267,One-stop,Delayed,359,Technical,1067
F0017452,Lufthansa,LU662,AP012,AP214,2025-10-02T11:53:33.756357,2025-10-03T03:58:33.756357,ATR72,11176,0,,Non-stop,On Time,,,965
F0017453,United,UN2485,AP035,AP086,2025-10-30T04:08:33.756357,2025-10-30T18:46:33.756357,A321neo,10789,0,,Non-stop,On Time,,,878
F0017454,SpiceJet,SP1432,AP147,AP044,2026-01-22T12:23:33.756357,2026-01-22T16:09:33.756357,A321neo,971,0,,Non-stop,On Time,,,226
F0017455,SpiceJet,SP9019,AP221,AP090,2025-09-05T02:38:33.756357,2025-09-05T06:13:33.756357,A321neo,2717,1,AP294,One-stop,On Time,,,215
F0017456,IndiGo,IN6448,AP282,AP008,2025-09-13T07:23:33.756357,2025-09-13T22:37:33.756357,A350,9890,1,AP087,One-stop,On Time,,,914
F0017457,Lufthansa,LU2258,AP047,AP013,2025-09-15T12:38:33.756357,2025-09-15T20:26:33.756357,ATR72,3792,0,,Non-stop,On Time,,,468
F0017458,GoAir,GO3000,AP268,AP172,2025-10-07T03:53:33.756357,2025-10-07T16:06:33.756357,B737-800,8987,1,AP191,One-stop,Delayed,114,Crew,733
F0017459,GoAir,GO9482,AP140,AP231,2025-09-08T20:08:33.756357,2025-09-09T00:29:33.756357,ATR72,1180,1,AP132,One-stop,Delayed,173,Technical,261
F0017460,SpiceJet,SP5245,AP234,AP146,2025-09-21T06:38:33.756357,2025-09-21T22:25:33.756357,ATR72,11691,1,AP020,One-stop,On Time,,,947
F0017461,IndiGo,IN4836,AP224,AP095,2025-12-02T07:38:33.756357,2025-12-02T15:28:33.756357,A350,3780,0,,Non-stop,On Time,,,470
F0017462,IndiGo,IN3612,AP224,AP040,2025-11-21T12:08:33.756357,2025-11-22T08:33:33.756357,B787,13683,0,,Non-stop,On Time,,,1225
F0017463,Cathay,CA1715,AP032,AP029,2025-08-22T09:23:33.756357,2025-08-22T18:10:33.756357,A321neo,6865,0,,Non-stop,On Time,,,527
F0017464,Emirates,EM237,AP124,AP230,2026-01-07T01:08:33.756357,2026-01-07T09:37:33.756357,A350,6113,0,,Non-stop,On Time,,,509
F0017465,Cathay,CA4508,AP238,AP146,2025-11-02T18:08:33.756357,2025-11-03T00:22:33.756357,B737-800,3761,1,AP179,One-stop,On Time,,,374
F0017466,Emirates,EM9236,AP210,AP081,2025-12-28T17:23:33.756357,2025-12-29T07:21:33.756357,A350,10789,1,AP071,One-stop,On Time,,,838
F0017467,Air India,AI9079,AP205,AP289,2026-01-07T10:53:33.758369,2026-01-08T04:33:33.758369,A350,11466,1,AP002,One-stop,On Time,,,1060
F0017468,Air India,AI2273,AP194,AP158,2025-09-07T10:53:33.758369,2025-09-07T15:42:33.758369,A320,3713,1,AP184,One-stop,Delayed,430,Technical,289
F0017469,Qatar Airways,QA9275,AP278,AP137,2025-11-14T03:08:33.758369,2025-11-14T21:25:33.758369,B787,12856,0,,Non-stop,On Time,,,1097
F0017470,GoAir,GO9213,AP001,AP257,2026-01-07T06:23:33.758369,2026-01-07T13:48:33.758369,B777-300ER,4671,0,,Non-stop,On Time,,,445
F0017471,Qatar Airways,QA9227,AP037,AP154,2025-09-10T12:38:33.758369,2025-09-10T19:07:33.758369,A320,4029,0,,Non-stop,Diverted,605,Weather,389
F0017472,United,UN2103,AP102,AP167,2026-02-04T20:53:33.758369,2026-02-05T03:46:33.758369,A350,5473,0,,Non-stop,Delayed,334,ATC,413
F0017473,Singapore Airlines,SI4042,AP040,AP139,2025-12-01T07:38:33.758369,2025-12-01T22:53:33.758369,A320,11070,0,,Non-stop,On Time,,,915
F0017474,Vistara,VI3140,AP009,AP291,2025-12-27T18:08:33.758369,2025-12-28T07:48:33.758369,B787,9778,1,AP181,One-stop,On Time,,,820
F0017475,Cathay,CA8804,AP101,AP269,2025-10-28T02:38:33.758369,2025-10-28T17:20:33.758369,B777-300ER,11525,2,AP249;AP064,Two-stops,On Time,,,882
F0017476,SpiceJet,SP6102,AP036,AP200,2025-08-22T13:38:33.758369,2025-08-22T23:08:33.758369,A350,5137,0,,Non-stop,Delayed,464,ATC,570
F0017477,Air India,AI7247,AP231,AP214,2025-09-01T01:23:33.758369,2025-09-01T16:20:33.758369,A320,11766,2,AP264;AP147,Two-stops,On Time,,,897
F0017478,SpiceJet,SP6460,AP165,AP188,2025-10-23T02:08:33.758369,2025-10-23T09:33:33.758369,A320,4446,1,AP210,One-stop,On Time,,,445
F0017479,IndiGo,IN3264,AP281,AP160,2025-10-05T04:53:33.758369,2025-10-05T23:40:33.758369,B777-300ER,13133,1,AP216,One-stop,On Time,,,1127
F0017480,IndiGo,IN4950,AP086,AP145,2025-09-07T18:53:33.758369,2025-09-08T01:41:33.758369,A321neo,5118,1,AP063,One-stop,On Time,,,408
F0017481,Emirates,EM1695,AP117,AP121,2025-12-02T01:53:33.758369,2025-12-02T08:31:33.758369,B787,5065,2,AP091;AP124,Two-stops,On Time,,,398
F0017482,Singapore Airlines,SI7639,AP070,AP292,2025-09-30T18:53:33.758369,2025-10-01T06:35:33.758369,B737-800,8600,0,,Non-stop,On Time,,,702
F0017483,Singapore Airlines,SI4201,AP291,AP094,2025-09-13T20:53:33.758369,2025-09-14T00:00:33.758369,B737-800,1282,0,,Non-stop,On Time,,,187
F0017484,Delta,DE3508,AP155,AP167,2025-08-13T16:53:33.758369,2025-08-13T23:44:33.758369,A320,3067,0,,Non-stop,On Time,,,411
F0017485,SpiceJet,SP9019,AP159,AP016,2025-10-29T12:38:33.758369,2025-10-30T05:25:33.758369,B787,10784,0,,Non-stop,On Time,,,1007
F0017486,Vistara,VI6582,AP131,AP201,2025-11-24T19:08:33.758369,2025-11-25T01:10:33.758369,A350,4961,0,,Non-stop,On Time,,,362
F0017487,SpiceJet,SP7713,AP089,AP045,2025-10-13T21:38:33.758369,2025-10-14T05:32:33.758369,A320,4026,1,AP179,One-stop,On Time,,,474
F0017488,Cathay,CA3089,AP158,AP156,2025-09-13T12:38:33.758369,2025-09-13T18:15:33.758369,B737-800,3633,0,,Non-stop,Delayed,184,Weather,337
F0017489,Lufthansa,LU8421,AP235,AP145,2025-09-01T13:38:33.758369,2025-09-02T06:53:33.758369,A320,12870,1,AP198,One-stop,On Time,,,1035
F0017490,Delta,DE9452,AP111,AP190,2026-01-14T07:23:33.758369,2026-01-14T10:08:33.758369,A321neo,1716,0,,Non-stop,On Time,,,165
F0017491,Lufthansa,LU9804,AP244,AP134,2025-08-19T01:53:33.758369,2025-08-19T06:18:33.758369,B737-800,1320,0,,Non-stop,On Time,,,265
F0017492,Lufthansa,LU5385,AP005,AP214,2026-02-01T20:38:33.758369,2026-02-02T01:25:33.758369,B787,1667,0,,Non-stop,On Time,,,287
F0017493,GoAir,GO7964,AP223,AP192,2026-01-15T08:53:33.758369,2026-01-15T21:38:33.758369,A320,8291,0,,Non-stop,On Time,,,765
F0017494,Delta,DE8293,AP222,AP224,2025-08-17T04:53:33.760379,2025-08-17T11:39:33.760379,A321neo,4749,0,,Non-stop,On Time,,,406
F0017495,Air India,AI1738,AP191,AP276,2025-08-15T02:38:33.760379,2025-08-15T21:27:33.760379,B737-800,13345,0,,Non-stop,On Time,,,1129
F0017496,Qatar Airways,QA668,AP061,AP241,2025-09-22T15:38:33.760379,2025-09-22T20:26:33.760379,A321neo,2056,0,,Non-stop,On Time,,,288
F0017497,Singapore Airlines,SI2915,AP003,AP056,2025-09-27T05:23:33.760379,2025-09-27T09:18:33.760379,B787,1290,0,,Non-stop,On Time,,,235
F0017498,Lufthansa,LU9403,AP286,AP005,2025-10-23T11:38:33.760379,2025-10-24T03:20:33.760379,B737-800,11873,0,,Non-stop,Cancelled,,Crew,942
F0017499,SpiceJet,SP7788,AP192,AP165,2026-01-31T12:53:33.760379,2026-01-31T23:51:33.760379,B737-800,8496,0,,Non-stop,Delayed,133,ATC,658
F0017500,Emirates,EM4173,AP284,AP186,2025-10-24T04:53:33.760379,2025-10-24T11:01:33.760379,B737-800,5298,0,,Non-stop,On Time,,,368
F0017501,GoAir,GO543,AP143,AP222,2025-12-17T06:38:33.760379,2025-12-17T08:35:33.760379,A350,1449,1,AP061,One-stop,On Time,,,117
F0017502,SpiceJet,SP6243,AP189,AP044,2025-12-24T19:38:33.760379,2025-12-25T11:09:33.760379,B787,12169,1,AP205,One-stop,Delayed,336,Technical,931
F0017503,Vistara,VI5443,AP141,AP276,2025-09-06T06:38:33.760379,2025-09-06T09:07:33.760379,B787,236,1,AP127,One-stop,On Time,,,149
F0017504,Singapore Airlines,SI2146,AP165,AP094,2025-12-04T03:08:33.760379,2025-12-04T18:43:33.760379,A321neo,11864,1,AP088,One-stop,On Time,,,935
F0017505,Emirates,EM459,AP280,AP243,2025-08-22T20:23:33.760379,2025-08-23T12:12:33.760379,B737-800,10085,0,,Non-stop,On Time,,,949
F0017506,Vistara,VI8143,AP232,AP217,2025-10-07T15:08:33.760379,2025-10-07T19:12:33.760379,A321neo,2367,0,,Non-stop,Delayed,292,Technical,244
F0017507,GoAir,GO2020,AP065,AP160,2025-10-21T09:53:33.760379,2025-10-22T02:51:33.760379,A320,10953,1,AP283,One-stop,On Time,,,1018
F0017508,IndiGo,IN5955,AP132,AP195,2025-09-29T19:08:33.760379,2025-09-30T03:55:33.760379,ATR72,5193,1,AP208,One-stop,On Time,,,527
F0017509,Cathay,CA1072,AP118,AP270,2026-02-01T19:08:33.760379,2026-02-02T10:57:33.760379,B777-300ER,9737,0,,Non-stop,On Time,,,949
F0017510,Cathay,CA7016,AP205,AP226,2025-10-11T13:53:33.760379,2025-10-11T17:54:33.760379,A321neo,2320,0,,Non-stop,On Time,,,241
F0017511,Air India,AI3866,AP183,AP085,2026-01-21T16:08:33.760379,2026-01-22T09:21:33.760379,A350,12873,1,AP269,One-stop,Delayed,11,Other,1033
F0017512,SpiceJet,SP1889,AP213,AP204,2025-09-20T01:38:33.760379,2025-09-20T07:45:33.760379,A320,4564,0,,Non-stop,On Time,,,367
F0017513,Cathay,CA5845,AP235,AP119,2026-01-14T12:08:33.760379,2026-01-15T00:04:33.760379,B787,7214,0,,Non-stop,On Time,,,716
F0017514,Singapore Airlines,SI7043,AP281,AP002,2025-12-12T12:23:33.760379,2025-12-12T21:01:33.760379,A320,5826,0,,Non-stop,Cancelled,,Crew,518
F0017515,SpiceJet,SP9932,AP039,AP211,2026-01-07T22:23:33.760379,2026-01-07T23:54:33.760379,ATR72,876,1,AP178,One-stop,On Time,,,91
F0017516,IndiGo,IN1737,AP243,AP207,2025-11-15T01:38:33.760379,2025-11-15T10:48:33.760379,A321neo,6307,0,,Non-stop,Delayed,276,Security,550
F0017517,Cathay,CA5790,AP208,AP085,2025-10-25T12:08:33.760379,2025-10-26T02:51:33.760379,A321neo,10143,0,,Non-stop,On Time,,,883
F0017518,Emirates,EM2688,AP132,AP044,2025-10-27T03:38:33.760379,2025-10-27T09:25:33.760379,B737-800,3023,1,AP047,One-stop,Diverted,82,Other,347
F0017519,IndiGo,IN9098,AP162,AP011,2026-01-04T21:08:33.762394,2026-01-05T14:08:33.762394,A350,11202,0,,Non-stop,On Time,,,1020
F0017520,GoAir,GO4273,AP142,AP082,2025-11-20T21:08:33.762394,2025-11-21T14:39:33.762394,ATR72,13387,0,,Non-stop,On Time,,,1051
F0017521,GoAir,GO8680,AP258,AP275,2025-10-03T22:08:33.762394,2025-10-04T07:54:33.762394,B787,6719,0,,Non-stop,On Time,,,586
F0017522,Vistara,VI6194,AP146,AP097,2026-01-28T22:08:33.762394,2026-01-29T09:50:33.762394,ATR72,9593,0,,Non-stop,Delayed,127,Crew,702
F0017523,Lufthansa,LU8288,AP008,AP016,2025-12-08T07:08:33.762394,2025-12-08T10:31:33.762394,B737-800,543,0,,Non-stop,On Time,,,203
F0017524,Vistara,VI3600,AP047,AP174,2025-11-08T16:53:33.762394,2025-11-09T09:44:33.762394,B777-300ER,11561,1,AP095,One-stop,On Time,,,1011
F0017525,GoAir,GO1330,AP179,AP252,2025-08-20T17:38:33.762394,2025-08-20T20:30:33.762394,ATR72,1645,0,,Non-stop,On Time,,,172
F0017526,Lufthansa,LU9951,AP196,AP105,2025-10-21T03:38:33.762394,2025-10-21T20:30:33.762394,B787,12830,0,,Non-stop,Delayed,275,Late Incoming Aircraft,1012
F0017527,IndiGo,IN4940,AP103,AP282,2026-02-05T12:23:33.762394,2026-02-06T04:30:33.762394,B787,11836,1,AP006,One-stop,On Time,,,967
F0017528,Lufthansa,LU4002,AP128,AP022,2026-01-04T04:23:33.762394,2026-01-04T18:36:33.762394,B787,10394,1,AP192,One-stop,On Time,,,853
F0017529,Delta,DE4127,AP214,AP296,2025-09-17T19:23:33.762394,2025-09-18T12:37:33.762394,A321neo,11655,0,,Non-stop,On Time,,,1034
F0017530,Emirates,EM5281,AP139,AP228,2025-11-26T07:08:33.762394,2025-11-27T00:44:33.762394,B737-800,11791,1,AP239,One-stop,Delayed,96,Weather,1056
F0017531,Air India,AI7065,AP008,AP257,2025-09-19T11:53:33.762394,2025-09-19T20:51:33.762394,B777-300ER,6250,0,,Non-stop,On Time,,,538
F0017532,Singapore Airlines,SI9801,AP227,AP030,2025-11-30T16:53:33.762394,2025-12-01T08:52:33.762394,ATR72,11926,1,AP089,One-stop,On Time,,,959
F0017533,IndiGo,IN7798,AP081,AP009,2025-08-11T23:08:33.762394,2025-08-12T03:05:33.762394,A350,1757,0,,Non-stop,On Time,,,237
F0017534,United,UN2697,AP061,AP136,2026-01-06T17:53:33.762394,2026-01-07T11:35:33.762394,A321neo,12416,1,AP234,One-stop,Delayed,209,Security,1062
F0017535,United,UN1516,AP139,AP004,2025-11-10T00:08:33.762394,2025-11-10T14:08:33.762394,A350,10680,0,,Non-stop,On Time,,,840
F0017536,Qatar Airways,QA3552,AP282,AP214,2025-12-18T18:38:33.762394,2025-12-19T00:12:33.762394,B787,4398,0,,Non-stop,On Time,,,334
F0017537,Delta,DE1697,AP215,AP104,2025-08-17T18:38:33.762394,2025-08-18T02:13:33.762394,ATR72,4673,0,,Non-stop,On Time,,,455
F0017538,Lufthansa,LU1597,AP046,AP007,2026-01-03T09:38:33.762394,2026-01-04T01:47:33.762394,A321neo,10861,0,,Non-stop,On Time,,,969
F0017539,SpiceJet,SP9664,AP234,AP139,2026-01-08T21:23:33.762394,2026-01-09T14:45:33.762394,A321neo,11675,1,AP037,One-stop,Delayed,289,Other,1042
F0017540,SpiceJet,SP6577,AP042,AP279,2025-12-05T14:23:33.762394,2025-12-06T08:10:33.762394,A321neo,11383,1,AP222,One-stop,On Time,,,1067
F0017541,United,UN1533,AP019,AP023,2025-10-15T20:53:33.762394,2025-10-16T00:51:33.762394,B787,2240,0,,Non-stop,Diverted,709,Weather,238
F0017542,Singapore Airlines,SI1497,AP133,AP009,2026-01-09T01:53:33.762394,2026-01-09T19:29:33.762394,ATR72,11236,0,,Non-stop,Cancelled,,Security,1056
F0017543,Emirates,EM1169,AP074,AP052,2026-02-01T16:23:33.762394,2026-02-02T04:26:33.762394,ATR72,9384,1,AP030,One-stop,On Time,,,723
F0017544,Cathay,CA3871,AP172,AP141,2026-01-09T07:23:33.762394,2026-01-09T20:28:33.762394,A321neo,10338,1,AP298,One-stop,On Time,,,785
F0017545,Vistara,VI8657,AP285,AP003,2025-12-14T08:38:33.762394,2025-12-14T18:13:33.762394,B777-300ER,5040,1,AP015,One-stop,On Time,,,575
F0017546,Air India,AI249,AP196,AP084,2025-12-18T23:08:33.762394,2025-12-19T13:02:33.762394,B737-800,11167,0,,Non-stop,On Time,,,834
F0017547,Cathay,CA5746,AP093,AP128,2025-09-24T18:53:33.764408,2025-09-25T06:14:33.764408,A321neo,7249,0,,Non-stop,On Time,,,681
F0017548,Emirates,EM3329,AP293,AP122,2025-10-09T10:08:33.764408,2025-10-10T06:16:33.764408,B737-800,13734,0,,Non-stop,On Time,,,1208
F0017549,IndiGo,IN1953,AP267,AP120,2025-11-06T06:53:33.764408,2025-11-06T10:54:33.764408,B787,3681,0,,Non-stop,On Time,,,241
F0017550,Cathay,CA9394,AP004,AP006,2026-01-02T21:38:33.764408,2026-01-03T03:13:33.764408,B737-800,3673,0,,Non-stop,On Time,,,335
F0017551,SpiceJet,SP8721,AP140,AP001,2025-10-02T15:53:33.764408,2025-10-02T23:48:33.764408,A321neo,3417,0,,Non-stop,On Time,,,475
F0017552,Lufthansa,LU6208,AP057,AP097,2025-12-26T05:08:33.764408,2025-12-26T18:37:33.764408,A350,9688,0,,Non-stop,On Time,,,809
F0017553,Lufthansa,LU6861,AP086,AP213,2026-01-10T23:08:33.764408,2026-01-11T00:50:33.764408,B737-800,590,0,,Non-stop,Delayed,345,Security,102
F0017554,IndiGo,IN5438,AP160,AP010,2026-01-29T21:38:33.764408,2026-01-30T13:58:33.764408,B787,13023,0,,Non-stop,Delayed,384,ATC,980
F0017555,Delta,DE4102,AP167,AP236,2025-09-28T12:08:33.764408,2025-09-28T18:35:33.764408,A320,4227,1,AP042,One-stop,On Time,,,387
F0017556,Emirates,EM1407,AP237,AP235,2025-10-11T10:38:33.764408,2025-10-12T03:07:33.764408,B737-800,12030,1,AP261,One-stop,On Time,,,989
F0017557,IndiGo,IN3878,AP214,AP266,2025-09-09T23:08:33.764408,2025-09-10T01:46:33.764408,A321neo,1790,1,AP274,One-stop,On Time,,,158
F0017558,Delta,DE1738,AP014,AP168,2025-10-11T03:53:33.764408,2025-10-11T15:19:33.764408,B737-800,6570,0,,Non-stop,On Time,,,686
F0017559,GoAir,GO3963,AP206,AP235,2025-08-11T16:53:33.764408,2025-08-12T04:20:33.764408,B787,7883,0,,Non-stop,On Time,,,687
F0017560,Emirates,EM5204,AP042,AP263,2025-12-15T22:08:33.764408,2025-12-16T06:26:33.764408,A321neo,6781,0,,Non-stop,Delayed,54,Crew,498
F0017561,Delta,DE5623,AP278,AP145,2025-09-25T08:38:33.764408,2025-09-25T17:24:33.764408,B777-300ER,4620,0,,Non-stop,On Time,,,526
F0017562,Emirates,EM1440,AP071,AP009,2026-01-05T03:23:33.764408,2026-01-05T17:30:33.764408,B777-300ER,10422,0,,Non-stop,On Time,,,847
F0017563,SpiceJet,SP2470,AP184,AP208,2025-10-25T17:53:33.764408,2025-10-26T07:13:33.764408,ATR72,10881,1,AP126,One-stop,On Time,,,800
F0017564,Singapore Airlines,SI7090,AP270,AP080,2025-11-02T19:08:33.764408,2025-11-02T22:28:33.764408,B737-800,2992,0,,Non-stop,On Time,,,200
F0017565,Emirates,EM1184,AP028,AP062,2025-09-04T13:38:33.764408,2025-09-05T00:30:33.764408,A320,6076,0,,Non-stop,Delayed,135,Technical,652
F0017566,United,UN7012,AP015,AP085,2025-09-11T01:23:33.764408,2025-09-11T06:53:33.764408,B787,2545,2,AP224;AP079,Two-stops,On Time,,,330
F0017567,Air India,AI6863,AP288,AP142,2025-09-10T14:08:33.766438,2025-09-10T17:33:33.766438,B737-800,959,2,AP121;AP157,Two-stops,On Time,,,205
F0017568,Qatar Airways,QA3881,AP025,AP114,2025-12-27T18:38:33.766438,2025-12-27T23:44:33.766438,B777-300ER,3313,0,,Non-stop,On Time,,,306
F0017569,Lufthansa,LU1583,AP085,AP287,2025-10-05T05:23:33.766438,2025-10-05T15:03:33.766438,B787,7094,0,,Non-stop,On Time,,,580
F0017570,Delta,DE3242,AP187,AP122,2026-01-25T10:38:33.766438,2026-01-25T21:51:33.766438,B777-300ER,9238,0,,Non-stop,On Time,,,673
F0017571,Emirates,EM8596,AP158,AP193,2025-10-13T02:38:33.766438,2025-10-13T18:42:33.766438,ATR72,10713,0,,Non-stop,On Time,,,964
F0017572,Emirates,EM9348,AP033,AP151,2025-11-05T14:08:33.766438,2025-11-05T18:46:33.766438,A321neo,3340,0,,Non-stop,On Time,,,278
F0017573,GoAir,GO3745,AP016,AP054,2025-11-16T06:08:33.766438,2025-11-16T11:04:33.766438,A350,954,0,,Non-stop,Cancelled,,Weather,296
F0017574,United,UN5077,AP221,AP029,2025-09-30T15:53:33.766438,2025-10-01T00:48:33.766438,A320,4491,0,,Non-stop,On Time,,,535
F0017575,GoAir,GO9920,AP124,AP151,2026-01-14T22:08:33.766438,2026-01-15T11:07:33.766438,B737-800,8663,0,,Non-stop,On Time,,,779
F0017576,Qatar Airways,QA9985,AP116,AP190,2025-11-16T05:38:33.766438,2025-11-16T09:51:33.766438,B777-300ER,3450,2,AP293;AP026,Two-stops,On Time,,,253
F0017577,Emirates,EM2363,AP232,AP032,2025-11-23T09:38:33.766438,2025-11-24T00:56:33.766438,ATR72,11460,0,,Non-stop,On Time,,,918
F0017578,Vistara,VI2581,AP262,AP239,2025-10-05T22:08:33.766438,2025-10-06T09:28:33.766438,A350,8566,0,,Non-stop,On Time,,,680
F0017579,Cathay,CA8625,AP298,AP157,2025-12-22T10:23:33.766438,2025-12-22T15:07:33.766438,A320,1821,0,,Non-stop,On Time,,,284
F0017580,Emirates,EM8448,AP171,AP114,2025-09-24T09:23:33.766438,2025-09-24T19:14:33.766438,A350,6289,0,,Non-stop,On Time,,,591
F0017581,Lufthansa,LU270,AP193,AP174,2025-10-03T10:53:33.766438,2025-10-03T21:45:33.766438,B777-300ER,7668,0,,Non-stop,Delayed,400,ATC,652
F0017582,United,UN9151,AP193,AP264,2025-10-28T09:53:33.766438,2025-10-28T19:38:33.766438,A350,7571,0,,Non-stop,On Time,,,585
F0017583,Cathay,CA7391,AP145,AP117,2025-12-25T19:53:33.766438,2025-12-26T02:07:33.766438,A350,2676,0,,Non-stop,On Time,,,374
F0017584,Delta,DE5320,AP068,AP139,2026-01-30T22:08:33.766438,2026-01-31T12:25:33.766438,A320,11617,1,AP272,One-stop,On Time,,,857
F0017585,GoAir,GO3047,AP296,AP072,2025-09-28T19:08:33.766438,2025-09-29T13:58:33.766438,B737-800,13848,0,,Non-stop,Delayed,248,Security,1130
F0017586,Lufthansa,LU9777,AP025,AP165,2026-01-30T02:08:33.766438,2026-01-30T12:17:33.766438,ATR72,8309,1,AP095,One-stop,On Time,,,609
F0017587,Delta,DE1659,AP126,AP213,2026-01-10T22:53:33.766438,2026-01-11T03:11:33.766438,B777-300ER,2597,0,,Non-stop,On Time,,,258
F0017588,IndiGo,IN2777,AP133,AP185,2025-12-22T13:38:33.766438,2025-12-23T00:20:33.766438,B777-300ER,7977,0,,Non-stop,On Time,,,642
F0017589,Singapore Airlines,SI9964,AP095,AP178,2025-08-20T20:53:33.766438,2025-08-20T22:02:33.766438,B787,670,1,AP097,One-stop,Delayed,470,Late Incoming Aircraft,69
F0017590,Emirates,EM878,AP129,AP275,2025-08-19T17:38:33.766438,2025-08-19T22:18:33.766438,B777-300ER,3960,0,,Non-stop,On Time,,,280
F0017591,SpiceJet,SP134,AP110,AP108,2026-01-05T20:08:33.766438,2026-01-06T14:10:33.766438,B777-300ER,12240,0,,Non-stop,On Time,,,1082
F0017592,United,UN450,AP015,AP049,2025-11-26T20:53:33.766438,2025-11-27T05:59:33.766438,B787,6441,0,,Non-stop,On Time,,,546
F0017593,Vistara,VI1096,AP010,AP039,2025-11-27T10:23:33.766438,2025-11-27T16:35:33.766438,A350,5517,0,,Non-stop,On Time,,,372
F0017594,Emirates,EM6270,AP207,AP170,2025-11-10T00:23:33.766438,2025-11-10T08:54:33.766438,A350,4511,0,,Non-stop,Delayed,471,Weather,511
F0017595,Lufthansa,LU5044,AP025,AP170,2025-09-24T01:08:33.766438,2025-09-24T15:03:33.766438,A321neo,10547,0,,Non-stop,Delayed,432,Weather,835
F0017596,Qatar Airways,QA2654,AP270,AP203,2025-12-21T17:08:33.766438,2025-12-22T02:42:33.766438,A321neo,7138,1,AP152,One-stop,On Time,,,574
